Titik,X,Y,Latitude,Longitude
"48924","96","443","-10.687503","123.43751"
"49415","97","429","-10.72917","122.85418"
"49416","97","430","-10.72917","122.89584"
"49417","97","431","-10.72917","122.93751"
"49418","97","432","-10.72917","122.97918"
"49419","97","433","-10.72917","123.02084"
"49426","97","440","-10.72917","123.31251"
"49427","97","441","-10.72917","123.35418"
"49428","97","442","-10.72917","123.39584"
"49919","98","428","-10.770836","122.81251"
"49930","98","439","-10.770836","123.27084"
"49931","98","440","-10.770836","123.31251"
"49932","98","441","-10.770836","123.35418"
"50423","99","427","-10.812503","122.77084"
"50424","99","428","-10.812503","122.81251"
"50434","99","438","-10.812503","123.22918"
"50435","99","439","-10.812503","123.27084"
"50436","99","440","-10.812503","123.31251"
"50437","99","441","-10.812503","123.35418"
"50928","100","427","-10.85417","122.77084"
"50929","100","428","-10.85417","122.81251"
"50936","100","435","-10.85417","123.10418"
"50937","100","436","-10.85417","123.14584"
"50938","100","437","-10.85417","123.18751"
"50939","100","438","-10.85417","123.22918"
"50940","100","439","-10.85417","123.27084"
"51433","101","427","-10.895836","122.77084"
"51434","101","428","-10.895836","122.81251"
"51438","101","432","-10.895836","122.97918"
"51439","101","433","-10.895836","123.02084"
"51440","101","434","-10.895836","123.06251"
"51441","101","435","-10.895836","123.10418"
"51442","101","436","-10.895836","123.14584"
"51443","101","437","-10.895836","123.18751"
"51444","101","438","-10.895836","123.22918"
"51938","102","427","-10.937503","122.77084"
"51939","102","428","-10.937503","122.81251"
"51940","102","429","-10.937503","122.85418"
"51941","102","430","-10.937503","122.89584"
"51942","102","431","-10.937503","122.93751"
"51943","102","432","-10.937503","122.97918"
"51944","102","433","-10.937503","123.02084"
"51945","102","434","-10.937503","123.06251"
"51946","102","435","-10.937503","123.10418"
"51947","102","436","-10.937503","123.14584"
"51948","102","437","-10.937503","123.18751"
"52444","103","428","-10.97917","122.81251"
"52445","103","429","-10.97917","122.85418"
"52446","103","430","-10.97917","122.89584"
"52447","103","431","-10.97917","122.93751"
"52448","103","432","-10.97917","122.97918"
"52449","103","433","-10.97917","123.02084"
"52450","103","434","-10.97917","123.06251"
"52451","103","435","-10.97917","123.10418"
"52452","103","436","-10.97917","123.14584"
"45350","89","404","-10.395836","121.81251"
"45351","89","405","-10.395836","121.85418"
"45352","89","406","-10.395836","121.89584"
"45353","89","407","-10.395836","121.93751"
"45354","89","408","-10.395836","121.97918"
"45853","90","402","-10.437503","121.72918"
"45854","90","403","-10.437503","121.77084"
"45855","90","404","-10.437503","121.81251"
"45856","90","405","-10.437503","121.85418"
"45859","90","408","-10.437503","121.97918"
"45860","90","409","-10.437503","122.02084"
"45861","90","410","-10.437503","122.06251"
"46356","91","400","-10.47917","121.64584"
"46357","91","401","-10.47917","121.68751"
"46358","91","402","-10.47917","121.72918"
"46359","91","403","-10.47917","121.77084"
"46360","91","404","-10.47917","121.81251"
"46365","91","409","-10.47917","122.02084"
"46366","91","410","-10.47917","122.06251"
"46858","92","397","-10.520836","121.52084"
"46859","92","398","-10.520836","121.56251"
"46860","92","399","-10.520836","121.60418"
"46861","92","400","-10.520836","121.64584"
"46862","92","401","-10.520836","121.68751"
"46863","92","402","-10.520836","121.72918"
"46864","92","403","-10.520836","121.77084"
"46870","92","409","-10.520836","122.02084"
"46871","92","410","-10.520836","122.06251"
"47362","93","396","-10.562503","121.47918"
"47363","93","397","-10.562503","121.52084"
"47364","93","398","-10.562503","121.56251"
"47365","93","399","-10.562503","121.60418"
"47366","93","400","-10.562503","121.64584"
"47367","93","401","-10.562503","121.68751"
"47374","93","408","-10.562503","121.97918"
"47375","93","409","-10.562503","122.02084"
"47376","93","410","-10.562503","122.06251"
"47866","94","395","-10.60417","121.43751"
"47867","94","396","-10.60417","121.47918"
"47868","94","397","-10.60417","121.52084"
"47871","94","400","-10.60417","121.64584"
"47872","94","401","-10.60417","121.68751"
"47873","94","402","-10.60417","121.72918"
"47877","94","406","-10.60417","121.89584"
"47878","94","407","-10.60417","121.93751"
"47879","94","408","-10.60417","121.97918"
"47880","94","409","-10.60417","122.02084"
"47881","94","410","-10.60417","122.06251"
"48371","95","395","-10.645836","121.43751"
"48372","95","396","-10.645836","121.47918"
"48373","95","397","-10.645836","121.52084"
"48374","95","398","-10.645836","121.56251"
"48375","95","399","-10.645836","121.60418"
"48376","95","400","-10.645836","121.64584"
"48377","95","401","-10.645836","121.68751"
"48378","95","402","-10.645836","121.72918"
"48379","95","403","-10.645836","121.77084"
"48380","95","404","-10.645836","121.81251"
"48381","95","405","-10.645836","121.85418"
"48382","95","406","-10.645836","121.89584"
"48383","95","407","-10.645836","121.93751"
"48384","95","408","-10.645836","121.97918"
"48385","95","409","-10.645836","122.02084"
"48876","96","395","-10.687503","121.43751"
"48877","96","396","-10.687503","121.47918"
"48878","96","397","-10.687503","121.52084"
"48879","96","398","-10.687503","121.56251"
"48880","96","399","-10.687503","121.60418"
"48881","96","400","-10.687503","121.64584"
"48882","96","401","-10.687503","121.68751"
"48883","96","402","-10.687503","121.72918"
"48884","96","403","-10.687503","121.77084"
"48885","96","404","-10.687503","121.81251"
"48886","96","405","-10.687503","121.85418"
"48887","96","406","-10.687503","121.89584"
"48888","96","407","-10.687503","121.93751"
"48889","96","408","-10.687503","121.97918"
"49381","97","395","-10.72917","121.43751"
"49382","97","396","-10.72917","121.47918"
"49383","97","397","-10.72917","121.52084"
"49384","97","398","-10.72917","121.56251"
"49385","97","399","-10.72917","121.60418"
"49386","97","400","-10.72917","121.64584"
"49387","97","401","-10.72917","121.68751"
"49388","97","402","-10.72917","121.72918"
"49389","97","403","-10.72917","121.77084"
"49390","97","404","-10.72917","121.81251"
"49391","97","405","-10.72917","121.85418"
"49392","97","406","-10.72917","121.89584"
"49393","97","407","-10.72917","121.93751"
"49888","98","397","-10.770836","121.52084"
"49889","98","398","-10.770836","121.56251"
"49890","98","399","-10.770836","121.60418"
"49891","98","400","-10.770836","121.64584"
"49892","98","401","-10.770836","121.68751"
"49893","98","402","-10.770836","121.72918"
"49894","98","403","-10.770836","121.77084"
"49895","98","404","-10.770836","121.81251"
"31168","61","362","-9.22917","120.06251"
"31169","61","363","-9.22917","120.10418"
"31170","61","364","-9.22917","120.14584"
"31171","61","365","-9.22917","120.18751"
"31172","61","366","-9.22917","120.22918"
"31173","61","367","-9.22917","120.27084"
"31174","61","368","-9.22917","120.31251"
"31652","62","341","-9.270836","119.18751"
"31653","62","342","-9.270836","119.22918"
"31654","62","343","-9.270836","119.27084"
"31655","62","344","-9.270836","119.31251"
"31656","62","345","-9.270836","119.35418"
"31657","62","346","-9.270836","119.39584"
"31658","62","347","-9.270836","119.43751"
"31659","62","348","-9.270836","119.47918"
"31660","62","349","-9.270836","119.52084"
"31661","62","350","-9.270836","119.56251"
"31662","62","351","-9.270836","119.60418"
"31663","62","352","-9.270836","119.64584"
"31664","62","353","-9.270836","119.68751"
"31665","62","354","-9.270836","119.72918"
"31666","62","355","-9.270836","119.77084"
"31667","62","356","-9.270836","119.81251"
"31668","62","357","-9.270836","119.85418"
"31669","62","358","-9.270836","119.89584"
"31670","62","359","-9.270836","119.93751"
"31671","62","360","-9.270836","119.97918"
"31672","62","361","-9.270836","120.02084"
"31673","62","362","-9.270836","120.06251"
"31674","62","363","-9.270836","120.10418"
"31675","62","364","-9.270836","120.14584"
"31676","62","365","-9.270836","120.18751"
"31677","62","366","-9.270836","120.22918"
"31678","62","367","-9.270836","120.27084"
"31679","62","368","-9.270836","120.31251"
"31680","62","369","-9.270836","120.35418"
"31681","62","370","-9.270836","120.39584"
"32153","63","337","-9.312503","119.02084"
"32154","63","338","-9.312503","119.06251"
"32155","63","339","-9.312503","119.10418"
"32156","63","340","-9.312503","119.14584"
"32157","63","341","-9.312503","119.18751"
"32158","63","342","-9.312503","119.22918"
"32159","63","343","-9.312503","119.27084"
"32160","63","344","-9.312503","119.31251"
"32161","63","345","-9.312503","119.35418"
"32162","63","346","-9.312503","119.39584"
"32163","63","347","-9.312503","119.43751"
"32164","63","348","-9.312503","119.47918"
"32165","63","349","-9.312503","119.52084"
"32166","63","350","-9.312503","119.56251"
"32167","63","351","-9.312503","119.60418"
"32168","63","352","-9.312503","119.64584"
"32169","63","353","-9.312503","119.68751"
"32170","63","354","-9.312503","119.72918"
"32171","63","355","-9.312503","119.77084"
"32172","63","356","-9.312503","119.81251"
"32173","63","357","-9.312503","119.85418"
"32174","63","358","-9.312503","119.89584"
"32176","63","360","-9.312503","119.97918"
"32177","63","361","-9.312503","120.02084"
"32178","63","362","-9.312503","120.06251"
"32179","63","363","-9.312503","120.10418"
"32180","63","364","-9.312503","120.14584"
"32181","63","365","-9.312503","120.18751"
"32182","63","366","-9.312503","120.22918"
"32183","63","367","-9.312503","120.27084"
"32184","63","368","-9.312503","120.31251"
"32185","63","369","-9.312503","120.35418"
"32186","63","370","-9.312503","120.39584"
"32187","63","371","-9.312503","120.43751"
"32188","63","372","-9.312503","120.47918"
"32657","64","336","-9.35417","118.97918"
"32658","64","337","-9.35417","119.02084"
"32659","64","338","-9.35417","119.06251"
"32660","64","339","-9.35417","119.10418"
"32661","64","340","-9.35417","119.14584"
"32662","64","341","-9.35417","119.18751"
"32663","64","342","-9.35417","119.22918"
"32664","64","343","-9.35417","119.27084"
"32665","64","344","-9.35417","119.31251"
"32666","64","345","-9.35417","119.35418"
"32667","64","346","-9.35417","119.39584"
"32668","64","347","-9.35417","119.43751"
"32669","64","348","-9.35417","119.47918"
"32670","64","349","-9.35417","119.52084"
"32671","64","350","-9.35417","119.56251"
"32673","64","352","-9.35417","119.64584"
"32674","64","353","-9.35417","119.68751"
"32675","64","354","-9.35417","119.72918"
"32676","64","355","-9.35417","119.77084"
"32677","64","356","-9.35417","119.81251"
"32682","64","361","-9.35417","120.02084"
"32683","64","362","-9.35417","120.06251"
"32684","64","363","-9.35417","120.10418"
"32685","64","364","-9.35417","120.14584"
"32686","64","365","-9.35417","120.18751"
"32687","64","366","-9.35417","120.22918"
"32688","64","367","-9.35417","120.27084"
"32689","64","368","-9.35417","120.31251"
"32690","64","369","-9.35417","120.35418"
"32691","64","370","-9.35417","120.39584"
"32692","64","371","-9.35417","120.43751"
"32693","64","372","-9.35417","120.47918"
"32694","64","373","-9.35417","120.52084"
"33161","65","335","-9.395836","118.93751"
"33162","65","336","-9.395836","118.97918"
"33163","65","337","-9.395836","119.02084"
"33164","65","338","-9.395836","119.06251"
"33165","65","339","-9.395836","119.10418"
"33188","65","362","-9.395836","120.06251"
"33189","65","363","-9.395836","120.10418"
"33190","65","364","-9.395836","120.14584"
"33191","65","365","-9.395836","120.18751"
"33192","65","366","-9.395836","120.22918"
"33193","65","367","-9.395836","120.27084"
"33194","65","368","-9.395836","120.31251"
"33195","65","369","-9.395836","120.35418"
"33196","65","370","-9.395836","120.39584"
"33197","65","371","-9.395836","120.43751"
"33198","65","372","-9.395836","120.47918"
"33199","65","373","-9.395836","120.52084"
"33200","65","374","-9.395836","120.56251"
"33666","66","335","-9.437503","118.93751"
"33667","66","336","-9.437503","118.97918"
"33668","66","337","-9.437503","119.02084"
"33693","66","362","-9.437503","120.06251"
"33694","66","363","-9.437503","120.10418"
"33695","66","364","-9.437503","120.14584"
"33696","66","365","-9.437503","120.18751"
"33697","66","366","-9.437503","120.22918"
"33698","66","367","-9.437503","120.27084"
"33699","66","368","-9.437503","120.31251"
"33700","66","369","-9.437503","120.35418"
"33701","66","370","-9.437503","120.39584"
"33702","66","371","-9.437503","120.43751"
"33703","66","372","-9.437503","120.47918"
"33704","66","373","-9.437503","120.52084"
"33705","66","374","-9.437503","120.56251"
"33706","66","375","-9.437503","120.60418"
"34170","67","334","-9.47917","118.89584"
"34171","67","335","-9.47917","118.93751"
"34202","67","366","-9.47917","120.22918"
"34203","67","367","-9.47917","120.27084"
"34204","67","368","-9.47917","120.31251"
"34205","67","369","-9.47917","120.35418"
"34206","67","370","-9.47917","120.39584"
"34207","67","371","-9.47917","120.43751"
"34208","67","372","-9.47917","120.47918"
"34209","67","373","-9.47917","120.52084"
"34210","67","374","-9.47917","120.56251"
"34211","67","375","-9.47917","120.60418"
"34212","67","376","-9.47917","120.64584"
"34675","68","334","-9.520836","118.89584"
"34676","68","335","-9.520836","118.93751"
"34707","68","366","-9.520836","120.22918"
"34708","68","367","-9.520836","120.27084"
"34709","68","368","-9.520836","120.31251"
"34710","68","369","-9.520836","120.35418"
"34711","68","370","-9.520836","120.39584"
"34712","68","371","-9.520836","120.43751"
"34713","68","372","-9.520836","120.47918"
"34714","68","373","-9.520836","120.52084"
"34715","68","374","-9.520836","120.56251"
"34716","68","375","-9.520836","120.60418"
"34717","68","376","-9.520836","120.64584"
"34718","68","377","-9.520836","120.68751"
"35180","69","334","-9.562503","118.89584"
"35212","69","366","-9.562503","120.22918"
"35213","69","367","-9.562503","120.27084"
"35214","69","368","-9.562503","120.31251"
"35215","69","369","-9.562503","120.35418"
"35216","69","370","-9.562503","120.39584"
"35217","69","371","-9.562503","120.43751"
"35218","69","372","-9.562503","120.47918"
"35219","69","373","-9.562503","120.52084"
"35220","69","374","-9.562503","120.56251"
"35221","69","375","-9.562503","120.60418"
"35222","69","376","-9.562503","120.64584"
"35223","69","377","-9.562503","120.68751"
"35224","69","378","-9.562503","120.72918"
"35685","70","334","-9.60417","118.89584"
"35686","70","335","-9.60417","118.93751"
"35718","70","367","-9.60417","120.27084"
"35719","70","368","-9.60417","120.31251"
"35720","70","369","-9.60417","120.35418"
"35721","70","370","-9.60417","120.39584"
"35722","70","371","-9.60417","120.43751"
"35723","70","372","-9.60417","120.47918"
"35724","70","373","-9.60417","120.52084"
"35725","70","374","-9.60417","120.56251"
"35726","70","375","-9.60417","120.60418"
"35727","70","376","-9.60417","120.64584"
"35728","70","377","-9.60417","120.68751"
"35729","70","378","-9.60417","120.72918"
"36189","71","333","-9.645836","118.85418"
"36190","71","334","-9.645836","118.89584"
"36191","71","335","-9.645836","118.93751"
"36192","71","336","-9.645836","118.97918"
"36224","71","368","-9.645836","120.31251"
"36225","71","369","-9.645836","120.35418"
"36229","71","373","-9.645836","120.52084"
"36230","71","374","-9.645836","120.56251"
"36231","71","375","-9.645836","120.60418"
"36232","71","376","-9.645836","120.64584"
"36233","71","377","-9.645836","120.68751"
"36234","71","378","-9.645836","120.72918"
"36235","71","379","-9.645836","120.77084"
"36695","72","334","-9.687503","118.89584"
"36696","72","335","-9.687503","118.93751"
"36697","72","336","-9.687503","118.97918"
"36698","72","337","-9.687503","119.02084"
"36734","72","373","-9.687503","120.52084"
"36735","72","374","-9.687503","120.56251"
"36736","72","375","-9.687503","120.60418"
"36737","72","376","-9.687503","120.64584"
"36738","72","377","-9.687503","120.68751"
"36739","72","378","-9.687503","120.72918"
"36740","72","379","-9.687503","120.77084"
"36741","72","380","-9.687503","120.81251"
"37200","73","334","-9.72917","118.89584"
"37201","73","335","-9.72917","118.93751"
"37202","73","336","-9.72917","118.97918"
"37203","73","337","-9.72917","119.02084"
"37204","73","338","-9.72917","119.06251"
"37205","73","339","-9.72917","119.10418"
"37241","73","375","-9.72917","120.60418"
"37242","73","376","-9.72917","120.64584"
"37243","73","377","-9.72917","120.68751"
"37244","73","378","-9.72917","120.72918"
"37245","73","379","-9.72917","120.77084"
"37246","73","380","-9.72917","120.81251"
"37247","73","381","-9.72917","120.85418"
"37706","74","335","-9.770836","118.93751"
"37707","74","336","-9.770836","118.97918"
"37708","74","337","-9.770836","119.02084"
"37709","74","338","-9.770836","119.06251"
"37710","74","339","-9.770836","119.10418"
"37711","74","340","-9.770836","119.14584"
"37712","74","341","-9.770836","119.18751"
"37713","74","342","-9.770836","119.22918"
"37714","74","343","-9.770836","119.27084"
"37715","74","344","-9.770836","119.31251"
"37716","74","345","-9.770836","119.35418"
"37718","74","347","-9.770836","119.43751"
"37719","74","348","-9.770836","119.47918"
"37720","74","349","-9.770836","119.52084"
"37721","74","350","-9.770836","119.56251"
"37747","74","376","-9.770836","120.64584"
"37748","74","377","-9.770836","120.68751"
"37749","74","378","-9.770836","120.72918"
"37750","74","379","-9.770836","120.77084"
"37751","74","380","-9.770836","120.81251"
"37752","74","381","-9.770836","120.85418"
"38211","75","335","-9.812503","118.93751"
"38212","75","336","-9.812503","118.97918"
"38213","75","337","-9.812503","119.02084"
"38214","75","338","-9.812503","119.06251"
"38215","75","339","-9.812503","119.10418"
"38216","75","340","-9.812503","119.14584"
"38217","75","341","-9.812503","119.18751"
"38218","75","342","-9.812503","119.22918"
"38219","75","343","-9.812503","119.27084"
"38220","75","344","-9.812503","119.31251"
"38221","75","345","-9.812503","119.35418"
"38222","75","346","-9.812503","119.39584"
"38223","75","347","-9.812503","119.43751"
"38224","75","348","-9.812503","119.47918"
"38225","75","349","-9.812503","119.52084"
"38226","75","350","-9.812503","119.56251"
"38227","75","351","-9.812503","119.60418"
"38228","75","352","-9.812503","119.64584"
"38252","75","376","-9.812503","120.64584"
"38253","75","377","-9.812503","120.68751"
"38254","75","378","-9.812503","120.72918"
"38255","75","379","-9.812503","120.77084"
"38256","75","380","-9.812503","120.81251"
"38257","75","381","-9.812503","120.85418"
"38258","75","382","-9.812503","120.89584"
"38718","76","337","-9.85417","119.02084"
"38719","76","338","-9.85417","119.06251"
"38720","76","339","-9.85417","119.10418"
"38721","76","340","-9.85417","119.14584"
"38722","76","341","-9.85417","119.18751"
"38723","76","342","-9.85417","119.22918"
"38724","76","343","-9.85417","119.27084"
"38725","76","344","-9.85417","119.31251"
"38726","76","345","-9.85417","119.35418"
"38727","76","346","-9.85417","119.39584"
"38728","76","347","-9.85417","119.43751"
"38729","76","348","-9.85417","119.47918"
"38730","76","349","-9.85417","119.52084"
"38731","76","350","-9.85417","119.56251"
"38732","76","351","-9.85417","119.60418"
"38733","76","352","-9.85417","119.64584"
"38734","76","353","-9.85417","119.68751"
"38758","76","377","-9.85417","120.68751"
"38759","76","378","-9.85417","120.72918"
"38760","76","379","-9.85417","120.77084"
"38761","76","380","-9.85417","120.81251"
"38762","76","381","-9.85417","120.85418"
"38763","76","382","-9.85417","120.89584"
"39224","77","338","-9.895836","119.06251"
"39225","77","339","-9.895836","119.10418"
"39226","77","340","-9.895836","119.14584"
"39227","77","341","-9.895836","119.18751"
"39228","77","342","-9.895836","119.22918"
"39229","77","343","-9.895836","119.27084"
"39230","77","344","-9.895836","119.31251"
"39231","77","345","-9.895836","119.35418"
"39232","77","346","-9.895836","119.39584"
"39233","77","347","-9.895836","119.43751"
"39234","77","348","-9.895836","119.47918"
"39235","77","349","-9.895836","119.52084"
"39236","77","350","-9.895836","119.56251"
"39237","77","351","-9.895836","119.60418"
"39238","77","352","-9.895836","119.64584"
"39239","77","353","-9.895836","119.68751"
"39240","77","354","-9.895836","119.72918"
"39263","77","377","-9.895836","120.68751"
"39264","77","378","-9.895836","120.72918"
"39265","77","379","-9.895836","120.77084"
"39266","77","380","-9.895836","120.81251"
"39267","77","381","-9.895836","120.85418"
"39268","77","382","-9.895836","120.89584"
"39269","77","383","-9.895836","120.93751"
"39732","78","341","-9.937503","119.18751"
"39733","78","342","-9.937503","119.22918"
"39734","78","343","-9.937503","119.27084"
"39735","78","344","-9.937503","119.31251"
"39736","78","345","-9.937503","119.35418"
"39737","78","346","-9.937503","119.39584"
"39738","78","347","-9.937503","119.43751"
"39739","78","348","-9.937503","119.47918"
"39740","78","349","-9.937503","119.52084"
"39741","78","350","-9.937503","119.56251"
"39742","78","351","-9.937503","119.60418"
"39743","78","352","-9.937503","119.64584"
"39744","78","353","-9.937503","119.68751"
"39745","78","354","-9.937503","119.72918"
"39746","78","355","-9.937503","119.77084"
"39747","78","356","-9.937503","119.81251"
"39748","78","357","-9.937503","119.85418"
"39770","78","379","-9.937503","120.77084"
"39771","78","380","-9.937503","120.81251"
"39772","78","381","-9.937503","120.85418"
"39773","78","382","-9.937503","120.89584"
"39774","78","383","-9.937503","120.93751"
"40244","79","348","-9.97917","119.47918"
"40245","79","349","-9.97917","119.52084"
"40246","79","350","-9.97917","119.56251"
"40247","79","351","-9.97917","119.60418"
"40248","79","352","-9.97917","119.64584"
"40249","79","353","-9.97917","119.68751"
"40250","79","354","-9.97917","119.72918"
"40251","79","355","-9.97917","119.77084"
"40252","79","356","-9.97917","119.81251"
"40253","79","357","-9.97917","119.85418"
"40254","79","358","-9.97917","119.89584"
"40277","79","381","-9.97917","120.85418"
"40278","79","382","-9.97917","120.89584"
"40279","79","383","-9.97917","120.93751"
"40754","80","353","-10.020836","119.68751"
"40755","80","354","-10.020836","119.72918"
"40756","80","355","-10.020836","119.77084"
"40757","80","356","-10.020836","119.81251"
"40758","80","357","-10.020836","119.85418"
"40759","80","358","-10.020836","119.89584"
"40760","80","359","-10.020836","119.93751"
"40782","80","381","-10.020836","120.85418"
"40783","80","382","-10.020836","120.89584"
"40784","80","383","-10.020836","120.93751"
"40785","80","384","-10.020836","120.97918"
"41261","81","355","-10.062503","119.77084"
"41262","81","356","-10.062503","119.81251"
"41263","81","357","-10.062503","119.85418"
"41264","81","358","-10.062503","119.89584"
"41265","81","359","-10.062503","119.93751"
"41266","81","360","-10.062503","119.97918"
"41287","81","381","-10.062503","120.85418"
"41288","81","382","-10.062503","120.89584"
"41289","81","383","-10.062503","120.93751"
"41290","81","384","-10.062503","120.97918"
"41766","82","355","-10.10417","119.77084"
"41767","82","356","-10.10417","119.81251"
"41768","82","357","-10.10417","119.85418"
"41769","82","358","-10.10417","119.89584"
"41770","82","359","-10.10417","119.93751"
"41771","82","360","-10.10417","119.97918"
"41792","82","381","-10.10417","120.85418"
"41793","82","382","-10.10417","120.89584"
"41794","82","383","-10.10417","120.93751"
"41795","82","384","-10.10417","120.97918"
"42272","83","356","-10.145836","119.81251"
"42273","83","357","-10.145836","119.85418"
"42274","83","358","-10.145836","119.89584"
"42275","83","359","-10.145836","119.93751"
"42276","83","360","-10.145836","119.97918"
"42277","83","361","-10.145836","120.02084"
"42278","83","362","-10.145836","120.06251"
"42295","83","379","-10.145836","120.77084"
"42296","83","380","-10.145836","120.81251"
"42297","83","381","-10.145836","120.85418"
"42298","83","382","-10.145836","120.89584"
"42299","83","383","-10.145836","120.93751"
"42778","84","357","-10.187503","119.85418"
"42779","84","358","-10.187503","119.89584"
"42780","84","359","-10.187503","119.93751"
"42781","84","360","-10.187503","119.97918"
"42782","84","361","-10.187503","120.02084"
"42783","84","362","-10.187503","120.06251"
"42784","84","363","-10.187503","120.10418"
"42800","84","379","-10.187503","120.77084"
"42801","84","380","-10.187503","120.81251"
"42802","84","381","-10.187503","120.85418"
"42803","84","382","-10.187503","120.89584"
"42804","84","383","-10.187503","120.93751"
"43284","85","358","-10.22917","119.89584"
"43285","85","359","-10.22917","119.93751"
"43286","85","360","-10.22917","119.97918"
"43287","85","361","-10.22917","120.02084"
"43288","85","362","-10.22917","120.06251"
"43289","85","363","-10.22917","120.10418"
"43290","85","364","-10.22917","120.14584"
"43303","85","377","-10.22917","120.68751"
"43304","85","378","-10.22917","120.72918"
"43305","85","379","-10.22917","120.77084"
"43306","85","380","-10.22917","120.81251"
"43307","85","381","-10.22917","120.85418"
"43308","85","382","-10.22917","120.89584"
"43789","86","358","-10.270836","119.89584"
"43790","86","359","-10.270836","119.93751"
"43791","86","360","-10.270836","119.97918"
"43792","86","361","-10.270836","120.02084"
"43793","86","362","-10.270836","120.06251"
"43794","86","363","-10.270836","120.10418"
"43795","86","364","-10.270836","120.14584"
"43796","86","365","-10.270836","120.18751"
"43797","86","366","-10.270836","120.22918"
"43798","86","367","-10.270836","120.27084"
"43799","86","368","-10.270836","120.31251"
"43800","86","369","-10.270836","120.35418"
"43804","86","373","-10.270836","120.52084"
"43805","86","374","-10.270836","120.56251"
"43806","86","375","-10.270836","120.60418"
"43807","86","376","-10.270836","120.64584"
"43808","86","377","-10.270836","120.68751"
"43809","86","378","-10.270836","120.72918"
"43810","86","379","-10.270836","120.77084"
"43811","86","380","-10.270836","120.81251"
"43812","86","381","-10.270836","120.85418"
"43813","86","382","-10.270836","120.89584"
"44295","87","359","-10.312503","119.93751"
"44296","87","360","-10.312503","119.97918"
"44297","87","361","-10.312503","120.02084"
"44298","87","362","-10.312503","120.06251"
"44299","87","363","-10.312503","120.10418"
"44300","87","364","-10.312503","120.14584"
"44301","87","365","-10.312503","120.18751"
"44302","87","366","-10.312503","120.22918"
"44303","87","367","-10.312503","120.27084"
"44304","87","368","-10.312503","120.31251"
"44305","87","369","-10.312503","120.35418"
"44306","87","370","-10.312503","120.39584"
"44307","87","371","-10.312503","120.43751"
"44308","87","372","-10.312503","120.47918"
"44309","87","373","-10.312503","120.52084"
"44310","87","374","-10.312503","120.56251"
"44311","87","375","-10.312503","120.60418"
"44312","87","376","-10.312503","120.64584"
"44313","87","377","-10.312503","120.68751"
"44314","87","378","-10.312503","120.72918"
"44315","87","379","-10.312503","120.77084"
"44316","87","380","-10.312503","120.81251"
"44317","87","381","-10.312503","120.85418"
"44801","88","360","-10.35417","119.97918"
"44802","88","361","-10.35417","120.02084"
"44803","88","362","-10.35417","120.06251"
"44804","88","363","-10.35417","120.10418"
"44805","88","364","-10.35417","120.14584"
"44806","88","365","-10.35417","120.18751"
"44807","88","366","-10.35417","120.22918"
"44808","88","367","-10.35417","120.27084"
"44809","88","368","-10.35417","120.31251"
"44810","88","369","-10.35417","120.35418"
"44811","88","370","-10.35417","120.39584"
"44812","88","371","-10.35417","120.43751"
"44813","88","372","-10.35417","120.47918"
"44814","88","373","-10.35417","120.52084"
"44815","88","374","-10.35417","120.56251"
"44816","88","375","-10.35417","120.60418"
"44817","88","376","-10.35417","120.64584"
"44818","88","377","-10.35417","120.68751"
"44819","88","378","-10.35417","120.72918"
"44820","88","379","-10.35417","120.77084"
"44821","88","380","-10.35417","120.81251"
"45307","89","361","-10.395836","120.02084"
"45308","89","362","-10.395836","120.06251"
"45309","89","363","-10.395836","120.10418"
"45310","89","364","-10.395836","120.14584"
"45311","89","365","-10.395836","120.18751"
"45312","89","366","-10.395836","120.22918"
"45313","89","367","-10.395836","120.27084"
"45314","89","368","-10.395836","120.31251"
"45315","89","369","-10.395836","120.35418"
"45316","89","370","-10.395836","120.39584"
"45317","89","371","-10.395836","120.43751"
"45318","89","372","-10.395836","120.47918"
"45319","89","373","-10.395836","120.52084"
"45320","89","374","-10.395836","120.56251"
"45321","89","375","-10.395836","120.60418"
"45322","89","376","-10.395836","120.64584"
"45323","89","377","-10.395836","120.68751"
"45324","89","378","-10.395836","120.72918"
"45325","89","379","-10.395836","120.77084"
"45814","90","363","-10.437503","120.10418"
"45815","90","364","-10.437503","120.14584"
"45816","90","365","-10.437503","120.18751"
"45817","90","366","-10.437503","120.22918"
"45818","90","367","-10.437503","120.27084"
"45819","90","368","-10.437503","120.31251"
"45820","90","369","-10.437503","120.35418"
"45821","90","370","-10.437503","120.39584"
"45822","90","371","-10.437503","120.43751"
"45823","90","372","-10.437503","120.47918"
"45824","90","373","-10.437503","120.52084"
"45825","90","374","-10.437503","120.56251"
"45826","90","375","-10.437503","120.60418"
